num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
31	2021-11-23	08:55:38	14	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	174	3.792
31	2021-11-23	08:55:38	15	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	213	2.048
31	2021-11-23	08:55:38	16	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	178	2.091
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
32	2021-11-23	12:42:02	1	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-234	12.677
32	2021-11-23	12:42:02	2	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-228	4.535
32	2021-11-23	12:42:02	3	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-209	6.412
32	2021-11-23	12:42:02	4	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	208	5.618
32	2021-11-23	12:42:02	5	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	118	21.45
32	2021-11-23	12:42:02	6	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	-155	7.188
32	2021-11-23	12:42:02	7	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	151	6.833
32	2021-11-23	12:42:02	8	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-141	5.118
32	2021-11-23	12:42:02	9	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-155	4.526
32	2021-11-23	12:42:02	10	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	134	5.888
32	2021-11-23	12:42:02	11	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-160	4.51
32	2021-11-23	12:42:02	12	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-210	5.123
32	2021-11-23	12:42:02	13	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	200	4.957
32	2021-11-23	12:42:02	14	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	159	6.819
32	2021-11-23	12:42:02	15	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	208	3.305
32	2021-11-23	12:42:02	16	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-160	6.258
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
33	2021-11-23	16:07:21	1	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	144	5.502
33	2021-11-23	16:07:21	2	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-182	3.801
33	2021-11-23	16:07:21	3	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-196	4.686
33	2021-11-23	16:07:21	4	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	259	4.335
33	2021-11-23	16:07:21	5	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	89	3.902
33	2021-11-23	16:07:21	6	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	217	2.8
33	2021-11-23	16:07:21	7	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	226	3.852
33	2021-11-23	16:07:21	8	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-114	2.296
33	2021-11-23	16:07:21	9	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-117	2.735
33	2021-11-23	16:07:21	10	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-192	2.314
33	2021-11-23	16:07:21	11	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	200	1.685
33	2021-11-23	16:07:21	12	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-70	2.815
33	2021-11-23	16:07:21	13	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	101	1.668
33	2021-11-23	16:07:21	14	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	119	1.915
33	2021-11-23	16:07:21	15	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-97	1.784
33	2021-11-23	16:07:21	16	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-180	1.899
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
34	2021-11-23	17:43:57	1	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	135	4.368
34	2021-11-23	17:43:57	2	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-244	4.831
34	2021-11-23	17:43:57	3	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-210	2.567
34	2021-11-23	17:43:57	4	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-231	4.954
34	2021-11-23	17:43:57	5	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-144	2.105
34	2021-11-23	17:43:57	6	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	234	2.289
34	2021-11-23	17:43:57	7	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-216	2.847
34	2021-11-23	17:43:57	8	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-221	2.489
34	2021-11-23	17:43:57	9	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	233	2.048
34	2021-11-23	17:43:57	10	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	241	1.883
34	2021-11-23	17:43:57	11	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	215	2.702
34	2021-11-23	17:43:57	12	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	200	2.802
34	2021-11-23	17:43:57	13	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	241	1.683
34	2021-11-23	17:43:57	14	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-208	1.813
34	2021-11-23	17:43:57	15	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-229	1.666
34	2021-11-23	17:43:57	16	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	228	1.885
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
pre-post	2021-11-23	17:50:23	1	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	-156	5.834
pre-post	2021-11-23	17:50:23	2	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	189	3.518
pre-post	2021-11-23	17:50:23	3	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	177	8.01
pre-post	2021-11-23	17:50:23	4	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	230	3.517
pre-post	2021-11-23	17:50:23	5	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	192	3.697
pre-post	2021-11-23	17:50:23	6	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	192	1.938
pre-post	2021-11-23	17:50:23	7	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-212	3.147
pre-post	2021-11-23	17:50:23	8	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	223	5.391
pre-post	2021-11-23	17:50:23	9	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	182	7.453
pre-post	2021-11-23	17:50:23	10	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	211	6.51
pre-post	2021-11-23	17:50:23	11	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	260	9.394
-999	2021-11-23	17:50:23	12	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	-260	2.781
-999	2021-11-23	17:50:23	13	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	249	4.643
-999	2021-11-23	17:50:23	14	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	248	2.38
-999	2021-11-23	17:50:23	15	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	248	3.965
-999	2021-11-23	17:50:23	16	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	248	1.771
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
1	2021-11-23	17:53:30	1	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-126	7.229
1	2021-11-23	17:53:30	2	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	209	5.985
1	2021-11-23	17:53:30	3	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-135	4.155
1	2021-11-23	17:53:30	4	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	170	2.391
1	2021-11-23	17:53:30	5	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-166	4.188
1	2021-11-23	17:53:30	6	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	204	2.697
1	2021-11-23	17:53:30	7	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-141	1.909
1	2021-11-23	17:53:30	8	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-155	2.275
1	2021-11-23	17:53:30	9	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	193	1.53
1	2021-11-23	17:53:30	10	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	200	3.034
1	2021-11-23	17:53:30	11	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-170	2.264
1	2021-11-23	17:53:30	12	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-195	10.164
1	2021-11-23	17:53:30	13	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	162	3.141
1	2021-11-23	17:53:30	14	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-177	1.779
1	2021-11-23	17:53:30	15	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	151	1.856
1	2021-11-23	17:53:30	16	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	135	1.673
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
40	2021-11-23	19:09:27	1	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	4	3.077
40	2021-11-23	19:09:27	2	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-1	2.421
40	2021-11-23	19:09:27	3	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	-1	3.35
40	2021-11-23	19:09:27	4	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	12	2.177
40	2021-11-23	19:09:27	5	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	-2	2.022
40	2021-11-23	19:09:27	6	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	12	2.795
40	2021-11-23	19:09:27	7	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	12	2.532
40	2021-11-23	19:09:27	8	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-14	1.999
40	2021-11-23	19:09:27	9	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-3	3.114
40	2021-11-23	19:09:27	10	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	7	1.852
40	2021-11-23	19:09:27	11	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	-12	2.65
40	2021-11-23	19:09:27	12	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-9	2.337
40	2021-11-23	19:09:27	13	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	-22	2.202
40	2021-11-23	19:09:27	14	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	-30	2.087
40	2021-11-23	19:09:27	15	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	4	2.229
40	2021-11-23	19:09:27	16	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	-5	4.308
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
pre-post	2021-11-23	19:20:51	1	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	127	6.147
pre-post	2021-11-23	19:20:51	2	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	-65	6.684
pre-post	2021-11-23	19:20:51	3	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	-67	6.229
pre-post	2021-11-23	19:20:51	4	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	231	4.292
pre-post	2021-11-23	19:20:51	5	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	217	3.181
pre-post	2021-11-23	19:20:51	6	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	217	3.068
pre-post	2021-11-23	19:20:51	7	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	221	5.63
pre-post	2021-11-23	19:20:51	8	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	206	2.263
pre-post	2021-11-23	19:20:51	9	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	201	3.266
-999	2021-11-23	19:20:51	10	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	206	2.308
-999	2021-11-23	19:20:51	11	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	260	11.259
-999	2021-11-23	19:20:51	12	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-209	7.54
-999	2021-11-23	19:20:51	13	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-232	2.8
-999	2021-11-23	19:20:51	14	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-201	2.998
-999	2021-11-23	19:20:51	15	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	231	3.765
-999	2021-11-23	19:20:51	16	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-203	2.637
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
42	2021-11-23	19:32:41	1	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	-260	9.632
42	2021-11-23	19:32:41	2	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	260	3.958
42	2021-11-23	19:32:41	3	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	229	5.207
42	2021-11-23	19:32:41	4	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	248	5.031
42	2021-11-23	19:32:41	5	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	260	3.743
42	2021-11-23	19:32:41	6	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	252	2.583
42	2021-11-23	19:32:41	7	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	260	2.558
42	2021-11-23	19:32:41	8	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	250	3.282
42	2021-11-23	19:32:41	9	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	245	3.389
42	2021-11-23	19:32:41	10	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-254	2.639
42	2021-11-23	19:32:41	11	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	-252	6.363
42	2021-11-23	19:32:41	12	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-256	3.718
42	2021-11-23	19:32:41	13	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-260	2.737
42	2021-11-23	19:32:41	14	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	-254	2.543
42	2021-11-23	19:32:41	15	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-260	2.405
42	2021-11-23	19:32:41	16	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	-260	2.534
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
45	2021-11-23	19:38:41	1	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-207	7.307
45	2021-11-23	19:38:41	2	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-2	6.943
45	2021-11-23	19:38:41	3	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-20	8.421
45	2021-11-23	19:38:41	4	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-14	3.805
45	2021-11-23	19:38:41	5	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	157	2.927
45	2021-11-23	19:38:41	6	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-141	2.358
45	2021-11-23	19:38:41	7	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	173	4.494
45	2021-11-23	19:38:41	8	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	-201	7.861
45	2021-11-23	19:38:41	9	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	110	3.333
45	2021-11-23	19:38:41	10	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	203	4.708
45	2021-11-23	19:38:41	11	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	10	5.081
45	2021-11-23	19:38:41	12	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-83	2.985
45	2021-11-23	19:38:41	13	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	260	7.088
45	2021-11-23	19:38:41	14	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	133	4.851
45	2021-11-23	19:38:41	15	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-149	2.556
45	2021-11-23	19:38:41	16	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-175	3.087
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
44	2021-11-23	19:38:24	1	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	20	3.341
44	2021-11-23	19:38:24	2	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	16	4.717
44	2021-11-23	19:38:24	3	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	8	2.578
44	2021-11-23	19:38:24	4	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	0	2.504
44	2021-11-23	19:38:24	5	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	4	1.834
44	2021-11-23	19:38:24	6	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	-1	2.391
44	2021-11-23	19:38:24	7	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	12	2.876
44	2021-11-23	19:38:24	8	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	33	1.502
44	2021-11-23	19:38:24	9	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	54	1.737
44	2021-11-23	19:38:24	10	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	10	18.084
44	2021-11-23	19:38:24	11	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	2	3.088
44	2021-11-23	19:38:24	12	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	6	9.326
44	2021-11-23	19:38:24	13	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	17	2.629
44	2021-11-23	19:38:24	14	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	-7	1.555
44	2021-11-23	19:38:24	15	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	30	1.346
44	2021-11-23	19:38:24	16	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-39	1.403
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
50	2021-11-23	19:47:54	1	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-86	1.358
50	2021-11-23	19:47:54	2	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	35	1.196
50	2021-11-23	19:47:54	3	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	-68	1.348
50	2021-11-23	19:47:54	4	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	105	2.051
50	2021-11-23	19:47:54	5	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	-74	1.389
50	2021-11-23	19:47:54	6	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	37	1.865
50	2021-11-23	19:47:54	7	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-87	1.47
50	2021-11-23	19:47:54	8	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-44	1.882
50	2021-11-23	19:47:54	9	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	23	1.583
50	2021-11-23	19:47:54	10	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	-69	2.118
50	2021-11-23	19:47:54	11	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	-123	1.745
50	2021-11-23	19:47:54	12	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	-108	1.471
50	2021-11-23	19:47:54	13	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	99	1.71
50	2021-11-23	19:47:54	14	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	99	2.19
50	2021-11-23	19:47:54	15	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-104	1.463
50	2021-11-23	19:47:54	16	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	91	1.131
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
51	2021-11-23	19:53:27	1	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	188	5.671
51	2021-11-23	19:53:27	2	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-214	3.543
51	2021-11-23	19:53:27	3	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	220	4.599
51	2021-11-23	19:53:27	4	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	224	2.653
51	2021-11-23	19:53:27	5	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-233	3.263
51	2021-11-23	19:53:27	6	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	217	3.895
51	2021-11-23	19:53:27	7	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-244	2.822
51	2021-11-23	19:53:27	8	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-249	3.391
51	2021-11-23	19:53:27	9	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-242	2.951
51	2021-11-23	19:53:27	10	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-254	2.719
51	2021-11-23	19:53:27	11	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	240	2.943
51	2021-11-23	19:53:27	12	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-260	2.958
51	2021-11-23	19:53:27	13	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-253	2.566
51	2021-11-23	19:53:27	14	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	207	2.927
51	2021-11-23	19:53:27	15	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	233	2.301
51	2021-11-23	19:53:27	16	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	246	3.455
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
52	2021-11-23	19:57:20	1	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	159	5.581
52	2021-11-23	19:57:20	2	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	211	3.025
52	2021-11-23	19:57:20	3	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-216	3.745
52	2021-11-23	19:57:20	4	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-211	4.052
52	2021-11-23	19:57:20	5	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	214	2.567
52	2021-11-23	19:57:20	6	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	-218	2.616
52	2021-11-23	19:57:20	7	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	-217	2.327
52	2021-11-23	19:57:20	8	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	230	3.082
52	2021-11-23	19:57:20	9	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-243	2.419
52	2021-11-23	19:57:20	10	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	239	3.189
52	2021-11-23	19:57:20	11	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	228	2.473
52	2021-11-23	19:57:20	12	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-240	2.216
52	2021-11-23	19:57:20	13	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	214	2.287
52	2021-11-23	19:57:20	14	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	226	2.575
52	2021-11-23	19:57:20	15	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	205	4.058
52	2021-11-23	19:57:20	16	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	-230	2.243
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
52	2021-11-23	19:54:46	1	right	chair/Chair_Black_R.png	background/sea_adjusted.png	true	137	3.687
52	2021-11-23	19:54:46	2	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	184	1.891
52	2021-11-23	19:54:46	3	right	chair/Chair_Black_R.png	background/grassfield_adjusted.png	true	160	1.637
52	2021-11-23	19:54:46	4	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-133	2.422
52	2021-11-23	19:54:46	5	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	147	4.562
52	2021-11-23	19:54:46	6	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	168	1.243
52	2021-11-23	19:54:46	7	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	190	1.267
52	2021-11-23	19:54:46	8	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	225	1.348
52	2021-11-23	19:54:46	9	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	205	1.389
52	2021-11-23	19:54:46	10	right	averted_gaze/CC_R2_small.png	background/grassfield_adjusted.png	true	139	1.292
52	2021-11-23	19:54:46	11	left	averted_gaze/CC_L2_small.png	background/sea_adjusted.png	true	157	1.146
52	2021-11-23	19:54:46	12	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	185	1.161
52	2021-11-23	19:54:46	13	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	197	4.433
52	2021-11-23	19:54:46	14	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	184	30.78
52	2021-11-23	19:54:46	15	left	chair/Chair_L_small.png	background/sea_adjusted.png	true	124	2.398
52	2021-11-23	19:54:46	16	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	135	2.001
num	date	subjStartTime	trialNum	facingDir	stimName	background	inView	imagAdj	rt
pre-post	2021-11-23	20:04:21	1	right	chair/Chair_R_small.png	background/grassfield_adjusted.png	true	-247	5.067
pre-post	2021-11-23	20:04:21	2	left	averted_gaze/CC_L2_small.png	background/grassfield_adjusted.png	true	-3	5.316
pre-post	2021-11-23	20:04:21	3	right	averted_gaze/YC_R2_small.png	background/grassfield_adjusted.png	true	-260	5.604
pre-post	2021-11-23	20:04:21	4	left	chair/Chair_L_small.png	background/grassfield_adjusted.png	true	260	3.079
pre-post	2021-11-23	20:04:21	5	left	averted_gaze/YC_L2_small.png	background/grassfield_adjusted.png	true	260	4.62
pre-post	2021-11-23	20:04:21	6	right	averted_gaze/CC_R2_small.png	background/sea_adjusted.png	true	-260	6.337
pre-post	2021-11-23	20:04:21	7	right	averted_gaze/YC_R2_small.png	background/sea_adjusted.png	true	-260	3.598
pre-post	2021-11-23	20:04:21	8	left	chair/Chair_Black_L.png	background/grassfield_adjusted.png	true	260	2.854
pre-post	2021-11-23	20:04:21	9	right	chair/Chair_R_small.png	background/sea_adjusted.png	true	-260	7.217
pre-post	2021-11-23	20:04:21	10	left	chair/Chair_Black_L.png	background/sea_adjusted.png	true	0	3.016
pre-post	2021-11-23	20:04:21	11	left	averted_gaze/YC_L2_small.png	background/sea_adjusted.png	true	260	8.567
